product,category,style,side,gate,horizon,avg_markout,portal_avg_markout,hit_rate,portal_hit_rate,count,portal_count,full_proxy,portal_proxy,avg_fill_target
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,bid,spread_low,100,10.3693,13.3756,0.5282,0.5286,28287,8937,293315.5,119537.5,10.9
TRANSLATOR_SPACE_GRAY,TRANSLATOR,join,ask,spread_low,50,6.2787,12.05,0.536,0.5839,29511,9892,185291.0,119198.5,-11.95
UV_VISOR_ORANGE,UV_VISOR,improve,ask,spread_high,100,8.7381,12.8255,0.5269,0.5408,26565,9270,232128.0,118892.5,-18.51
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,join,ask,spread_high,50,9.5393,17.5472,0.5426,0.5971,18676,6771,178156.0,118812.0,-18.5
SLEEP_POD_NYLON,SLEEP_POD,join,bid,spread_high,100,4.0408,13.1553,0.5101,0.5283,18594,9030,75134.5,118792.5,12.04
UV_VISOR_YELLOW,UV_VISOR,improve,ask,spread_high,50,7.7026,23.8218,0.5305,0.6025,20666,4974,159182.5,118489.5,-18.51
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,improve,bid,spread_high,50,5.7747,12.4331,0.536,0.5892,28094,9522,162234.0,118388.0,18.5
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,improve,ask,spread_low,50,4.6735,13.2792,0.5205,0.5722,20622,8855,96376.0,117587.5,-18.13
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,ask,all,100,4.9032,11.8534,0.5112,0.5356,29700,9900,145625.0,117349.0,-18.26
PANEL_2X4,PANEL,join,bid,spread_low,100,15.6989,23.6457,0.5589,0.5877,23584,4950,370243.0,117046.0,10.84
MICROCHIP_OVAL,MICROCHIP,improve,ask,all,50,10.2896,11.7477,0.5549,0.5707,29850,9950,307143.5,116890.0,-7.74
MICROCHIP_OVAL,MICROCHIP,improve,ask,spread_low,50,9.6891,11.7477,0.5549,0.5707,20892,9950,202425.0,116890.0,-8.24
MICROCHIP_CIRCLE,MICROCHIP,improve,bid,spread_low,100,6.626,25.3541,0.5211,0.5891,19444,4590,128836.5,116375.5,6.4
SNACKPACK_VANILLA,SNACKPACK,join,bid,all,100,9.6212,11.6453,0.5524,0.5977,29700,9900,285748.5,115288.0,29.5
SNACKPACK_VANILLA,SNACKPACK,join,bid,imb_buy,100,9.6212,11.6453,0.5524,0.5977,29700,9900,285748.5,115288.0,29.5
TRANSLATOR_VOID_BLUE,TRANSLATOR,join,bid,all,100,9.9277,11.6313,0.5256,0.524,29700,9900,294852.5,115149.5,10.91
TRANSLATOR_VOID_BLUE,TRANSLATOR,join,bid,imb_buy,100,9.9277,11.6313,0.5256,0.524,29700,9900,294852.5,115149.5,10.91
PANEL_4X4,PANEL,improve,ask,spread_low,100,4.6071,14.5053,0.5231,0.5832,26688,7911,122955.5,114751.5,-11.37
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,ask,spread_high,100,12.6294,13.1047,0.5476,0.5287,15041,8695,189959.0,113945.0,-18.49
PANEL_2X4,PANEL,improve,bid,spread_low,100,14.6989,22.6457,0.5553,0.5846,23584,4950,346659.0,112096.0,10.84
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,improve,ask,spread_high,50,8.5393,16.5472,0.5371,0.5912,18676,6771,159480.0,112041.0,-18.5
UV_VISOR_ORANGE,UV_VISOR,join,ask,all,50,7.7855,11.2586,0.5386,0.5444,29850,9950,232397.0,112023.5,-18.26
TRANSLATOR_SPACE_GRAY,TRANSLATOR,improve,ask,all,50,5.4837,11.2106,0.5305,0.5785,29850,9950,163689.0,111545.0,-11.95
PEBBLES_XL,PEBBLES,join,bid,all,5,9.3492,11.1256,0.5505,0.5629,29985,9995,280337.0,111200.0,12.41
PEBBLES_XL,PEBBLES,join,bid,imb_buy,5,9.3492,11.1256,0.5505,0.5629,29985,9995,280337.0,111200.0,12.41
PEBBLES_M,PEBBLES,join,ask,spread_high,100,9.3329,11.555,0.5181,0.5183,23344,9613,217866.5,111078.5,-12.5
SNACKPACK_RASPBERRY,SNACKPACK,join,bid,spread_low,100,12.7277,13.454,0.5495,0.5652,24358,8234,310020.5,110780.0,29.41
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,ask,all,50,4.9658,11.1254,0.5293,0.5659,29850,9950,148228.0,110697.5,-11.08
SLEEP_POD_NYLON,SLEEP_POD,improve,bid,spread_high,100,3.0408,12.1553,0.5067,0.5248,18594,9030,56540.5,109762.5,12.04
TRANSLATOR_SPACE_GRAY,TRANSLATOR,improve,ask,spread_low,50,5.2787,11.05,0.5295,0.5776,29511,9892,155780.0,109306.5,-11.95
SNACKPACK_PISTACHIO,SNACKPACK,join,ask,all,100,10.9215,11.0177,0.5843,0.5974,29700,9900,324369.5,109075.0,-29.5
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,join,ask,all,100,5.6531,10.9685,0.5318,0.5235,29700,9900,167897.0,108588.5,-18.26
UV_VISOR_RED,UV_VISOR,join,bid,all,50,9.9137,10.8627,0.5487,0.5551,29850,9950,295925.0,108084.0,18.25
UV_VISOR_RED,UV_VISOR,join,bid,imb_buy,50,9.9137,10.8627,0.5487,0.5551,29850,9950,295925.0,108084.0,18.25
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,join,ask,spread_high,50,6.3429,11.379,0.5378,0.5686,25713,9486,163094.0,107941.0,-11.23
UV_VISOR_RED,UV_VISOR,join,bid,spread_high,50,8.1959,11.2332,0.5396,0.5575,24448,9602,200372.5,107861.5,18.49
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,improve,ask,all,100,3.9032,10.8534,0.508,0.5317,29700,9900,115925.0,107449.0,-18.26
SNACKPACK_VANILLA,SNACKPACK,join,bid,spread_high,100,8.8416,11.4359,0.549,0.5959,27214,9352,240616.0,106948.5,29.94
PEBBLES_M,PEBBLES,join,ask,all,100,4.653,10.6851,0.5036,0.5153,29700,9900,138194.0,105782.5,-12.4
SNACKPACK_VANILLA,SNACKPACK,improve,bid,all,100,8.6212,10.6453,0.5458,0.5915,29700,9900,256048.5,105388.0,29.5
SNACKPACK_VANILLA,SNACKPACK,improve,bid,imb_buy,100,8.6212,10.6453,0.5458,0.5915,29700,9900,256048.5,105388.0,29.5
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,bid,all,100,8.9277,10.6313,0.522,0.5186,29700,9900,265152.5,105249.5,10.91
TRANSLATOR_VOID_BLUE,TRANSLATOR,improve,bid,imb_buy,100,8.9277,10.6313,0.522,0.5186,29700,9900,265152.5,105249.5,10.91
SNACKPACK_RASPBERRY,SNACKPACK,join,bid,all,100,9.3845,10.6093,0.5352,0.5563,29700,9900,278719.0,105032.0,29.5
SNACKPACK_RASPBERRY,SNACKPACK,join,bid,imb_buy,100,9.3845,10.6093,0.5352,0.5563,29700,9900,278719.0,105032.0,29.5
TRANSLATOR_SPACE_GRAY,TRANSLATOR,join,ask,spread_high,100,12.3723,43.5332,0.5674,0.6862,16002,2409,197982.0,104871.5,-12.35
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,bid,spread_low,100,10.4883,10.7205,0.5451,0.5588,25734,9734,269905.5,104353.0,18.2
PEBBLES_XS,PEBBLES,join,ask,all,100,17.1955,10.5236,0.5447,0.514,29700,9900,510705.0,104183.5,-13.4
SNACKPACK_RASPBERRY,SNACKPACK,improve,bid,spread_low,100,11.7277,12.454,0.5441,0.5596,24358,8234,285662.5,102546.0,29.41
TRANSLATOR_SPACE_GRAY,TRANSLATOR,improve,ask,spread_high,100,11.3723,42.5332,0.5632,0.6833,16002,2409,181980.0,102462.5,-12.35
UV_VISOR_ORANGE,UV_VISOR,improve,ask,all,50,6.7855,10.2586,0.5339,0.5402,29850,9950,202547.0,102073.5,-18.26
PEBBLES_M,PEBBLES,improve,ask,spread_high,100,8.3329,10.555,0.5154,0.5149,23344,9613,194522.5,101465.5,-12.5
SNACKPACK_PISTACHIO,SNACKPACK,join,ask,spread_high,100,11.4504,11.7281,0.5879,0.6007,27543,8648,315379.0,101424.5,-29.94
SLEEP_POD_POLYESTER,SLEEP_POD,join,ask,all,50,1.7372,10.1932,0.4988,0.5502,29850,9950,51855.5,101422.5,-10.87
PEBBLES_XL,PEBBLES,improve,bid,all,5,8.3492,10.1256,0.5446,0.5563,29985,9995,250352.0,101205.0,12.41
PEBBLES_XL,PEBBLES,improve,bid,imb_buy,5,8.3492,10.1256,0.5446,0.5563,29985,9995,250352.0,101205.0,12.41
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,improve,ask,all,50,3.9658,10.1254,0.5229,0.5592,29850,9950,118378.0,100747.5,-11.08
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,join,bid,all,10,8.815,10.0571,0.5893,0.6017,29970,9990,264187.0,100470.5,18.25
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,join,bid,imb_buy,10,8.815,10.0571,0.5893,0.6017,29970,9990,264187.0,100470.5,18.25
PEBBLES_XS,PEBBLES,join,ask,spread_high,100,26.1823,29.0886,0.5778,0.5673,20840,3453,545639.0,100443.0,-13.05
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,bid,all,100,7.2087,10.1193,0.536,0.5563,29700,9900,214097.5,100181.0,18.25
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,join,bid,imb_buy,100,7.2087,10.1193,0.536,0.5563,29700,9900,214097.5,100181.0,18.25
SNACKPACK_VANILLA,SNACKPACK,join,bid,spread_low,100,11.7373,15.0655,0.5585,0.6073,23809,6647,279454.0,100140.5,29.37
SNACKPACK_VANILLA,SNACKPACK,join,bid,all,50,8.974,10.0146,0.5698,0.5976,29850,9950,267875.0,99645.5,29.49
SNACKPACK_VANILLA,SNACKPACK,join,bid,imb_buy,50,8.974,10.0146,0.5698,0.5976,29850,9950,267875.0,99645.5,29.49
UV_VISOR_ORANGE,UV_VISOR,join,ask,spread_high,50,8.4633,10.7063,0.5403,0.5395,26678,9287,225784.5,99429.5,-18.51
SNACKPACK_PISTACHIO,SNACKPACK,improve,ask,all,100,9.9215,10.0177,0.5769,0.5898,29700,9900,294669.5,99175.0,-29.5
SNACKPACK_CHOCOLATE,SNACKPACK,join,ask,all,100,9.4204,9.9904,0.5532,0.5804,29700,9900,279786.0,98904.5,-29.5
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,improve,ask,all,100,4.6531,9.9685,0.5279,0.5194,29700,9900,138197.0,98688.5,-18.26
PANEL_4X4,PANEL,join,ask,all,50,5.8079,9.9015,0.5276,0.5539,29850,9950,173366.0,98519.5,-11.33
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,improve,ask,spread_high,50,5.3429,10.379,0.5314,0.562,25713,9486,137381.0,98455.0,-11.23
PEBBLES_XL,PEBBLES,join,bid,spread_high,10,8.9139,12.0458,0.5302,0.5441,18180,8168,162055.0,98390.5,12.51
SNACKPACK_CHOCOLATE,SNACKPACK,join,ask,spread_low,100,8.5512,9.9541,0.5489,0.5798,28720,9884,245590.5,98386.5,-29.49
UV_VISOR_RED,UV_VISOR,improve,bid,spread_high,50,7.1959,10.2332,0.5345,0.5533,24448,9602,175924.5,98259.5,18.49
UV_VISOR_RED,UV_VISOR,improve,bid,all,50,8.9137,9.8627,0.5436,0.551,29850,9950,266075.0,98134.0,18.25
UV_VISOR_RED,UV_VISOR,improve,bid,imb_buy,50,8.9137,9.8627,0.5436,0.551,29850,9950,266075.0,98134.0,18.25
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,join,bid,spread_high,10,8.6688,10.1865,0.5857,0.6033,23416,9630,202989.5,98096.0,18.49
PANEL_1X2,PANEL,join,bid,spread_high,100,0.6732,12.082,0.5073,0.5635,16943,8094,11406.5,97792.0,18.48
SLEEP_POD_NYLON,SLEEP_POD,join,bid,all,50,5.6205,9.8169,0.5262,0.5318,29850,9950,167772.0,97678.5,11.68
SLEEP_POD_NYLON,SLEEP_POD,join,bid,imb_buy,50,5.6205,9.8169,0.5262,0.5318,29850,9950,167772.0,97678.5,11.68
SNACKPACK_VANILLA,SNACKPACK,improve,bid,spread_high,100,7.8416,10.4359,0.5423,0.5898,27214,9352,213402.0,97596.5,29.94
SLEEP_POD_POLYESTER,SLEEP_POD,join,ask,spread_high,50,7.3091,10.4741,0.5274,0.5498,15069,9313,110141.0,97545.0,-11.01
PANEL_2X4,PANEL,join,bid,all,50,8.7648,9.7853,0.542,0.5492,29850,9950,261630.5,97364.0,10.87
PANEL_2X4,PANEL,join,bid,imb_buy,50,8.7648,9.7853,0.542,0.5492,29850,9950,261630.5,97364.0,10.87
PANEL_1X2,PANEL,join,bid,all,50,5.1659,9.7718,0.5319,0.5618,29850,9950,154202.5,97229.0,18.25
PANEL_1X2,PANEL,join,bid,imb_buy,50,5.1659,9.7718,0.5319,0.5618,29850,9950,154202.5,97229.0,18.25
PEBBLES_XS,PEBBLES,improve,ask,spread_high,100,25.1823,28.0886,0.5751,0.565,20840,3453,524799.0,96990.0,-13.05
SNACKPACK_PISTACHIO,SNACKPACK,join,ask,spread_low,100,8.5666,10.2289,0.5686,0.5921,22888,9377,196071.5,95916.0,-29.35
PEBBLES_M,PEBBLES,improve,ask,all,100,3.653,9.6851,0.5007,0.5119,29700,9900,108494.0,95882.5,-12.4
PEBBLES_S,PEBBLES,join,ask,all,50,9.1788,9.6194,0.5363,0.5362,29850,9950,273987.0,95713.0,-12.4
PEBBLES_S,PEBBLES,join,ask,spread_low,50,5.6454,9.6194,0.5248,0.5362,23220,9950,131085.5,95713.0,-12.37
PEBBLES_XL,PEBBLES,join,bid,all,1,8.5199,9.5667,0.6073,0.6238,29997,9999,255571.5,95657.5,12.41
PEBBLES_XL,PEBBLES,join,bid,imb_buy,1,8.5199,9.5667,0.6073,0.6238,29997,9999,255571.5,95657.5,12.41
ROBOT_MOPPING,ROBOT,join,ask,all,100,-1.2495,9.6618,0.5112,0.5611,29700,9900,-37109.5,95651.5,-7.07
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,ask,spread_high,50,6.6917,10.6173,0.5406,0.5682,27385,8986,183253.0,95407.5,-18.5
SNACKPACK_RASPBERRY,SNACKPACK,improve,bid,all,100,8.3845,9.6093,0.53,0.5506,29700,9900,249019.0,95132.0,29.5
SNACKPACK_RASPBERRY,SNACKPACK,improve,bid,imb_buy,100,8.3845,9.6093,0.53,0.5506,29700,9900,249019.0,95132.0,29.5
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,improve,bid,spread_low,100,9.4883,9.7205,0.5422,0.5559,25734,9734,244171.5,94619.0,18.2
UV_VISOR_YELLOW,UV_VISOR,join,ask,spread_low,50,2.9712,12.5646,0.5119,0.5659,17981,7528,53425.5,94586.0,-18.1
PEBBLES_XS,PEBBLES,improve,ask,all,100,16.1955,9.5236,0.5422,0.5115,29700,9900,481005.0,94283.5,-13.4
SNACKPACK_RASPBERRY,SNACKPACK,join,bid,all,50,8.8728,9.4652,0.5584,0.5758,29850,9950,264854.5,94179.0,29.49
SNACKPACK_RASPBERRY,SNACKPACK,join,bid,imb_buy,50,8.8728,9.4652,0.5584,0.5758,29850,9950,264854.5,94179.0,29.49
SNACKPACK_VANILLA,SNACKPACK,join,bid,spread_high,50,8.7233,10.0066,0.5673,0.5973,27359,9401,238661.0,94072.5,29.93
SLEEP_POD_COTTON,SLEEP_POD,join,ask,spread_high,50,5.3368,9.7985,0.5173,0.5322,23541,9585,125632.5,93918.5,-10.99
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,join,ask,all,50,6.4143,9.4124,0.5344,0.5272,29850,9950,191468.0,93653.5,-18.26
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,all,50,10.4307,9.4117,0.5813,0.5611,29850,9950,311356.0,93646.5,29.49
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,imb_buy,50,10.4307,9.4117,0.5813,0.5611,29850,9950,311356.0,93646.5,29.49
SNACKPACK_VANILLA,SNACKPACK,improve,bid,spread_low,100,10.7373,14.0655,0.5521,0.6018,23809,6647,255645.0,93493.5,29.37
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,all,100,11.8593,9.4323,0.5641,0.5534,29700,9900,352221.5,93380.0,29.5
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,imb_buy,100,11.8593,9.4323,0.5641,0.5534,29700,9900,352221.5,93380.0,29.5
SNACKPACK_PISTACHIO,SNACKPACK,join,ask,all,50,9.4032,9.3599,0.5956,0.6127,29850,9950,280686.0,93131.0,-29.5
SLEEP_POD_COTTON,SLEEP_POD,join,ask,all,50,2.8875,9.3566,0.5074,0.5296,29850,9950,86193.0,93098.0,-10.87
SNACKPACK_PISTACHIO,SNACKPACK,improve,ask,spread_high,100,10.4504,10.7281,0.5804,0.5931,27543,8648,287836.0,92776.5,-29.94
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,bid,all,10,8.4434,9.2642,0.588,0.5827,29970,9990,253048.0,92549.0,18.25
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,bid,imb_buy,10,8.4434,9.2642,0.588,0.5827,29970,9990,253048.0,92549.0,18.25
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,all,10,9.2292,9.2536,0.6371,0.6425,29970,9990,276598.0,92443.5,29.49
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,imb_buy,10,9.2292,9.2536,0.6371,0.6425,29970,9990,276598.0,92443.5,29.49
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,join,ask,spread_high,50,10.1634,10.5553,0.5485,0.5333,15116,8725,153629.5,92095.0,-18.49
ROBOT_MOPPING,ROBOT,join,ask,spread_high,100,0.6916,9.6371,0.5192,0.5609,23727,9553,16408.5,92063.0,-7.35
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,all,5,9.0666,9.2106,0.6871,0.6969,29985,9995,271863.0,92060.0,29.49
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,imb_buy,5,9.0666,9.2106,0.6871,0.6969,29985,9995,271863.0,92060.0,29.49
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,join,ask,all,50,5.7741,9.2425,0.5339,0.5584,29850,9950,172356.0,91962.5,-18.26
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,join,bid,spread_low,100,16.9093,11.8707,0.5738,0.5468,19075,7743,322544.5,91914.5,18.13
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,all,1,8.9429,9.173,0.855,0.8628,29997,9999,268260.5,91720.5,29.49
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,imb_buy,1,8.9429,9.173,0.855,0.8628,29997,9999,268260.5,91720.5,29.49
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,all,1,8.8835,9.1535,0.8539,0.8672,29997,9999,266478.5,91525.5,-29.5
SLEEP_POD_POLYESTER,SLEEP_POD,improve,ask,all,50,0.7372,9.1932,0.4936,0.5455,29850,9950,22005.5,91472.5,-10.87
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,all,5,8.7597,9.1158,0.681,0.6903,29985,9995,262659.0,91112.0,-29.5
SLEEP_POD_NYLON,SLEEP_POD,join,bid,spread_low,50,5.7737,11.2451,0.5292,0.5433,27992,8101,161618.5,91096.5,11.73
PANEL_2X4,PANEL,join,bid,spread_high,50,6.939,9.6896,0.5331,0.5495,22868,9400,158682.0,91082.0,10.99
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,join,bid,spread_high,10,8.5411,9.423,0.587,0.5838,25264,9640,215782.5,90838.0,18.47
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,join,bid,all,5,8.173,9.0801,0.6199,0.6275,29985,9995,245067.5,90756.0,18.25
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,join,bid,imb_buy,5,8.173,9.0801,0.6199,0.6275,29985,9995,245067.5,90756.0,18.25
ROBOT_DISHES,ROBOT,join,bid,all,50,5.8619,9.1161,0.5811,0.7163,29850,9950,174976.5,90705.0,7.63
ROBOT_DISHES,ROBOT,join,bid,imb_buy,50,5.8619,9.1161,0.5811,0.7163,29850,9950,174976.5,90705.0,7.63
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,all,10,8.597,9.0726,0.6292,0.6386,29970,9990,257651.0,90635.5,-29.5
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,improve,bid,all,10,7.815,9.0571,0.579,0.5913,29970,9990,234217.0,90480.5,18.25
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,improve,bid,imb_buy,10,7.815,9.0571,0.579,0.5913,29970,9990,234217.0,90480.5,18.25
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,spread_high,10,9.1884,9.3793,0.6374,0.6435,23935,9640,219925.5,90416.5,-29.9
MICROCHIP_RECTANGLE,MICROCHIP,join,bid,spread_low,50,4.7048,9.1839,0.5225,0.5447,22622,9844,106432.0,90406.0,7.3
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,spread_high,5,9.166,9.3644,0.6893,0.6954,23948,9645,219506.5,90320.0,-29.9
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,improve,bid,all,100,6.2087,9.1193,0.5331,0.5534,29700,9900,184397.5,90281.0,18.25
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,improve,bid,imb_buy,100,6.2087,9.1193,0.5331,0.5534,29700,9900,184397.5,90281.0,18.25
PEBBLES_XL,PEBBLES,improve,bid,spread_high,10,7.9139,11.0458,0.5268,0.5403,18180,8168,143875.0,90222.5,12.51
UV_VISOR_ORANGE,UV_VISOR,improve,ask,spread_high,50,7.4633,9.7063,0.5358,0.5355,26678,9287,199106.5,90142.5,-18.51
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,spread_high,1,9.1769,9.3311,0.8636,0.8745,23959,9649,219870.5,90036.0,-29.9
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,spread_high,1,9.1994,9.3213,0.8633,0.8686,23959,9649,220409.5,89941.0,29.9
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,spread_high,50,9.0697,9.3644,0.5576,0.5724,23827,9602,216103.5,89916.5,-29.9
MICROCHIP_TRIANGLE,MICROCHIP,join,ask,all,50,7.4471,9.0237,0.5265,0.5361,29850,9950,222297.0,89786.0,-6.43
MICROCHIP_TRIANGLE,MICROCHIP,join,ask,spread_low,50,5.1293,9.0237,0.5211,0.5361,25639,9950,131511.0,89786.0,-6.51
PANEL_1X2,PANEL,improve,bid,spread_high,100,-0.3268,11.082,0.5033,0.5582,16943,8094,-5536.5,89698.0,18.48
SNACKPACK_VANILLA,SNACKPACK,improve,bid,all,50,7.974,9.0146,0.5609,0.5879,29850,9950,238025.0,89695.5,29.49
SNACKPACK_VANILLA,SNACKPACK,improve,bid,imb_buy,50,7.974,9.0146,0.5609,0.5879,29850,9950,238025.0,89695.5,29.49
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,spread_high,100,8.8789,9.3838,0.5271,0.5368,23691,9553,210349.5,89643.5,-29.9
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,spread_high,5,9.2105,9.288,0.6902,0.6981,23948,9645,220573.5,89583.0,29.9
TRANSLATOR_VOID_BLUE,TRANSLATOR,join,bid,spread_low,50,8.0414,9.9639,0.543,0.5506,28429,8979,228610.0,89465.5,10.9
PANEL_4X4,PANEL,join,ask,spread_high,50,7.229,11.2929,0.5387,0.5622,22923,7922,165710.5,89462.5,-11.57
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,spread_high,10,9.188,9.2732,0.6368,0.6437,23935,9640,219915.5,89393.5,29.9
SNACKPACK_CHOCOLATE,SNACKPACK,join,ask,all,50,8.7858,8.9781,0.5689,0.5871,29850,9950,262255.5,89332.5,-29.5
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,spread_high,50,9.3075,9.2897,0.5724,0.5591,23827,9602,221770.5,89199.5,29.9
SNACKPACK_CHOCOLATE,SNACKPACK,improve,ask,all,100,8.4204,8.9904,0.5466,0.5731,29700,9900,250086.0,89004.5,-29.5
SNACKPACK_CHOCOLATE,SNACKPACK,join,ask,spread_low,50,8.3671,8.9585,0.5651,0.587,28870,9934,241558.5,88993.5,-29.48
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,join,bid,spread_high,5,8.2956,9.2095,0.6197,0.6293,23431,9635,194375.0,88734.0,18.49
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,all,50,7.3951,8.9164,0.5453,0.5685,29850,9950,220744.0,88718.5,-29.5
SNACKPACK_RASPBERRY,SNACKPACK,join,bid,spread_low,50,10.5754,10.7448,0.5685,0.5847,24459,8255,258664.0,88698.0,29.4
PEBBLES_XL,PEBBLES,join,bid,spread_high,5,8.9415,10.8419,0.5502,0.5611,18190,8173,162645.5,88611.0,12.5
SNACKPACK_STRAWBERRY,SNACKPACK,join,bid,spread_high,100,9.4991,9.272,0.5586,0.5526,23691,9553,225043.5,88575.5,29.9
PANEL_4X4,PANEL,improve,ask,all,50,4.8079,8.9015,0.5219,0.5486,29850,9950,143516.0,88569.5,-11.33
SNACKPACK_CHOCOLATE,SNACKPACK,improve,ask,spread_low,100,7.5512,8.9541,0.5421,0.5725,28720,9884,216870.5,88502.5,-29.49
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,improve,bid,spread_high,10,7.6688,9.1865,0.5755,0.593,23416,9630,179573.5,88466.0,18.49
SLEEP_POD_POLYESTER,SLEEP_POD,improve,ask,spread_high,50,6.3091,9.4741,0.522,0.545,15069,9313,95072.0,88232.0,-11.01
SNACKPACK_STRAWBERRY,SNACKPACK,join,ask,all,100,5.9663,8.8968,0.517,0.5342,29700,9900,177198.5,88078.0,-29.5
SNACKPACK_VANILLA,SNACKPACK,join,bid,all,10,8.5404,8.8035,0.6605,0.6624,29970,9990,255954.5,87947.0,29.49
SNACKPACK_VANILLA,SNACKPACK,join,bid,imb_buy,10,8.5404,8.8035,0.6605,0.6624,29970,9990,255954.5,87947.0,29.49
MICROCHIP_RECTANGLE,MICROCHIP,join,bid,all,50,2.1239,8.8293,0.5133,0.543,29850,9950,63399.5,87851.5,7.21
MICROCHIP_RECTANGLE,MICROCHIP,join,bid,imb_buy,50,2.1239,8.8293,0.5133,0.543,29850,9950,63399.5,87851.5,7.21
PEBBLES_M,PEBBLES,join,ask,spread_high,50,7.9846,9.0812,0.5359,0.5482,23443,9662,187184.0,87742.5,-12.5
SLEEP_POD_NYLON,SLEEP_POD,improve,bid,all,50,4.6205,8.8169,0.5205,0.5255,29850,9950,137922.0,87728.5,11.68
SLEEP_POD_NYLON,SLEEP_POD,improve,bid,imb_buy,50,4.6205,8.8169,0.5205,0.5255,29850,9950,137922.0,87728.5,11.68
PEBBLES_XL,PEBBLES,join,ask,all,1,8.1108,8.7638,0.6025,0.6118,29997,9999,243299.5,87629.5,-12.4
UV_VISOR_YELLOW,UV_VISOR,join,ask,all,10,6.9408,8.7518,0.5789,0.5965,29970,9990,208015.5,87430.0,-18.26
PANEL_2X4,PANEL,improve,bid,all,50,7.7648,8.7853,0.5368,0.544,29850,9950,231780.5,87414.0,10.87
PANEL_2X4,PANEL,improve,bid,imb_buy,50,7.7648,8.7853,0.5368,0.544,29850,9950,231780.5,87414.0,10.87
PANEL_1X2,PANEL,improve,bid,all,50,4.1659,8.7718,0.5254,0.5573,29850,9950,124352.5,87279.0,18.25
