lead,lag,lead_category,lag_category,same_category,lookback,horizon,ic,abs_ic,full_proxy,portal_proxy,count,portal_count
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MINT,GALAXY_SOUNDS,OXYGEN_SHAKE,False,100,50,0.02175,0.02175,52686.5,89998.0,29550,9850
ROBOT_DISHES,OXYGEN_SHAKE_GARLIC,ROBOT,OXYGEN_SHAKE,False,100,50,0.00925,0.00925,9697.5,89738.5,29550,9850
OXYGEN_SHAKE_EVENING_BREATH,PEBBLES_L,OXYGEN_SHAKE,PEBBLES,False,100,50,0.03203,0.03203,76257.5,89681.0,29550,9850
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,False,100,50,0.01227,0.01227,112254.5,89512.0,29550,9850
PANEL_2X4,PEBBLES_S,PANEL,PEBBLES,False,100,50,0.04689,0.04689,95137.5,89207.5,29550,9850
MICROCHIP_CIRCLE,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP,GALAXY_SOUNDS,False,200,50,0.01165,0.01165,30520.0,89150.0,29250,9750
TRANSLATOR_GRAPHITE_MIST,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR,GALAXY_SOUNDS,False,100,50,0.06172,0.06172,131248.0,89130.5,29550,9850
PANEL_4X4,SLEEP_POD_COTTON,PANEL,SLEEP_POD,False,100,50,0.05656,0.05656,165710.5,89117.5,29550,9850
PEBBLES_XL,GALAXY_SOUNDS_BLACK_HOLES,PEBBLES,GALAXY_SOUNDS,False,100,50,0.00452,0.00452,54157.5,89116.5,29550,9850
SNACKPACK_STRAWBERRY,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK,GALAXY_SOUNDS,False,200,50,0.00986,0.00986,14913.0,89075.0,29250,9750
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,ROBOT,TRANSLATOR,False,100,50,0.08502,0.08502,149298.5,88995.0,29550,9850
PANEL_2X4,UV_VISOR_MAGENTA,PANEL,UV_VISOR,False,200,50,0.0365,0.0365,107592.0,88931.0,29250,9750
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_DISHES,GALAXY_SOUNDS,ROBOT,False,50,50,0.06658,0.06658,107155.0,88914.0,29700,9900
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ASTRO_BLACK,GALAXY_SOUNDS,TRANSLATOR,False,100,50,0.06673,0.06673,78895.5,88717.0,29550,9850
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_S,GALAXY_SOUNDS,PEBBLES,False,100,50,0.06243,0.06243,86823.5,88675.5,29550,9850
TRANSLATOR_ASTRO_BLACK,ROBOT_LAUNDRY,TRANSLATOR,ROBOT,False,200,50,0.05215,0.05215,95597.0,88652.0,29250,9750
MICROCHIP_SQUARE,PEBBLES_XL,MICROCHIP,PEBBLES,False,200,50,0.03008,0.03008,308786.0,88400.0,29250,9750
SNACKPACK_PISTACHIO,SLEEP_POD_POLYESTER,SNACKPACK,SLEEP_POD,False,100,50,0.02573,0.02573,29803.5,88222.5,29550,9850
MICROCHIP_OVAL,SLEEP_POD_POLYESTER,MICROCHIP,SLEEP_POD,False,200,50,-0.02898,0.02898,-12357.5,88213.5,29250,9750
OXYGEN_SHAKE_MINT,MICROCHIP_TRIANGLE,OXYGEN_SHAKE,MICROCHIP,False,100,50,0.03786,0.03786,78340.0,88137.5,29550,9850
ROBOT_DISHES,MICROCHIP_TRIANGLE,ROBOT,MICROCHIP,False,200,50,0.024,0.024,149617.0,88111.0,29250,9750
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_LAUNDRY,GALAXY_SOUNDS,ROBOT,False,200,50,0.09195,0.09195,184661.5,88110.5,29250,9750
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_S,GALAXY_SOUNDS,PEBBLES,False,100,50,0.05132,0.05132,135894.0,88087.0,29550,9850
ROBOT_VACUUMING,PEBBLES_L,ROBOT,PEBBLES,False,100,50,-0.06336,0.06336,-70501.0,87884.5,29550,9850
UV_VISOR_MAGENTA,OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR,OXYGEN_SHAKE,False,100,50,0.05051,0.05051,106065.0,87716.0,29550,9850
SNACKPACK_PISTACHIO,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK,GALAXY_SOUNDS,False,100,50,0.00571,0.00571,-8337.0,87626.0,29550,9850
SLEEP_POD_NYLON,OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD,OXYGEN_SHAKE,False,50,50,0.05853,0.05853,121683.0,87586.0,29700,9900
PANEL_2X2,OXYGEN_SHAKE_GARLIC,PANEL,OXYGEN_SHAKE,False,200,50,0.01656,0.01656,47139.0,87395.0,29250,9750
PEBBLES_M,ROBOT_MOPPING,PEBBLES,ROBOT,False,100,50,0.02275,0.02275,83477.0,87335.5,29550,9850
SLEEP_POD_LAMB_WOOL,UV_VISOR_YELLOW,SLEEP_POD,UV_VISOR,False,100,50,0.03702,0.03702,80416.5,87323.5,29550,9850
UV_VISOR_ORANGE,GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR,GALAXY_SOUNDS,False,200,50,0.05877,0.05877,161586.5,87175.5,29250,9750
PEBBLES_XS,MICROCHIP_OVAL,PEBBLES,MICROCHIP,False,200,50,-0.02475,0.02475,4667.0,87004.5,29250,9750
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_OVAL,GALAXY_SOUNDS,MICROCHIP,False,200,50,-0.01144,0.01144,-37835.5,86784.0,29250,9750
SLEEP_POD_SUEDE,UV_VISOR_RED,SLEEP_POD,UV_VISOR,False,200,50,0.0319,0.0319,93704.0,86722.5,29250,9750
MICROCHIP_TRIANGLE,TRANSLATOR_VOID_BLUE,MICROCHIP,TRANSLATOR,False,200,50,0.0323,0.0323,60729.0,86597.5,29250,9750
MICROCHIP_RECTANGLE,PEBBLES_XL,MICROCHIP,PEBBLES,False,50,50,-0.00435,0.00435,-79432.5,86554.5,29700,9900
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,False,50,50,0.00146,0.00146,136090.5,86532.5,29700,9900
PEBBLES_S,PANEL_2X2,PEBBLES,PANEL,False,200,50,0.00655,0.00655,54213.0,86318.5,29250,9750
PEBBLES_XL,OXYGEN_SHAKE_GARLIC,PEBBLES,OXYGEN_SHAKE,False,50,50,0.04315,0.04315,68392.0,86261.5,29700,9900
OXYGEN_SHAKE_GARLIC,TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE,TRANSLATOR,False,100,50,0.07953,0.07953,144361.5,86244.5,29550,9850
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS,TRANSLATOR,False,200,50,0.04408,0.04408,61857.0,86182.5,29250,9750
SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SLEEP_POD,SLEEP_POD,True,200,50,-0.02801,0.02801,13335.5,86144.0,29250,9750
SLEEP_POD_SUEDE,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,False,100,50,-0.00388,0.00388,12112.5,86086.0,29550,9850
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_XS,GALAXY_SOUNDS,PEBBLES,False,200,50,0.03616,0.03616,66512.5,86057.0,29250,9750
SLEEP_POD_NYLON,GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD,GALAXY_SOUNDS,False,50,50,0.08879,0.08879,133398.5,85979.0,29700,9900
MICROCHIP_CIRCLE,ROBOT_LAUNDRY,MICROCHIP,ROBOT,False,200,50,-0.00179,0.00179,12496.5,85408.5,29250,9750
PANEL_1X4,PEBBLES_XL,PANEL,PEBBLES,False,50,50,-0.01462,0.01462,-107788.5,85225.5,29700,9900
PEBBLES_XS,SLEEP_POD_COTTON,PEBBLES,SLEEP_POD,False,50,50,0.01758,0.01758,56504.0,85036.0,29700,9900
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_GARLIC,TRANSLATOR,OXYGEN_SHAKE,False,200,50,0.04608,0.04608,110371.5,85013.5,29250,9750
MICROCHIP_CIRCLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,False,100,50,0.03207,0.03207,46485.0,85010.5,29550,9850
SNACKPACK_STRAWBERRY,PEBBLES_XL,SNACKPACK,PEBBLES,False,100,50,-0.03272,0.03272,-311592.0,84760.5,29550,9850
OXYGEN_SHAKE_GARLIC,SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE,SLEEP_POD,False,200,50,0.00726,0.00726,9231.0,84753.5,29250,9750
SLEEP_POD_NYLON,OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD,OXYGEN_SHAKE,False,100,50,0.04461,0.04461,93748.0,84573.0,29550,9850
SNACKPACK_VANILLA,SLEEP_POD_COTTON,SNACKPACK,SLEEP_POD,False,200,50,0.09005,0.09005,211923.5,84532.0,29250,9750
OXYGEN_SHAKE_EVENING_BREATH,GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE,GALAXY_SOUNDS,False,100,50,0.01026,0.01026,-23921.0,84265.5,29550,9850
MICROCHIP_OVAL,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,False,200,50,-0.03028,0.03028,-23476.0,83957.0,29250,9750
SNACKPACK_STRAWBERRY,SLEEP_POD_POLYESTER,SNACKPACK,SLEEP_POD,False,100,50,0.04168,0.04168,69074.0,83879.5,29550,9850
SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,SLEEP_POD,SLEEP_POD,True,50,50,0.04968,0.04968,104496.5,83852.0,29700,9900
MICROCHIP_CIRCLE,GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP,GALAXY_SOUNDS,False,100,50,0.04289,0.04289,63653.5,83676.0,29550,9850
TRANSLATOR_VOID_BLUE,SLEEP_POD_POLYESTER,TRANSLATOR,SLEEP_POD,False,100,50,0.04832,0.04832,100303.5,83499.5,29550,9850
MICROCHIP_TRIANGLE,PANEL_4X4,MICROCHIP,PANEL,False,50,50,-0.05708,0.05708,-71505.5,83194.0,29700,9900
MICROCHIP_CIRCLE,GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP,GALAXY_SOUNDS,False,200,50,0.01296,0.01296,-6588.5,83193.0,29250,9750
ROBOT_MOPPING,MICROCHIP_RECTANGLE,ROBOT,MICROCHIP,False,50,50,-0.00219,0.00219,-43579.0,83114.5,29700,9900
PEBBLES_S,PANEL_1X2,PEBBLES,PANEL,False,200,50,0.02258,0.02258,76832.5,83062.5,29250,9750
UV_VISOR_ORANGE,OXYGEN_SHAKE_GARLIC,UV_VISOR,OXYGEN_SHAKE,False,50,50,0.04789,0.04789,114748.5,83016.0,29700,9900
PANEL_2X2,PEBBLES_XL,PANEL,PEBBLES,False,200,50,0.02527,0.02527,97614.5,83016.0,29250,9750
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,False,200,50,0.07468,0.07468,96546.0,82933.0,29250,9750
PANEL_1X2,UV_VISOR_YELLOW,PANEL,UV_VISOR,False,200,50,0.09287,0.09287,178371.0,82680.0,29250,9750
MICROCHIP_RECTANGLE,PEBBLES_XL,MICROCHIP,PEBBLES,False,200,50,0.02982,0.02982,181054.5,82627.5,29250,9750
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR,GALAXY_SOUNDS,False,200,50,0.06781,0.06781,149618.0,82572.0,29250,9750
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_S,GALAXY_SOUNDS,PEBBLES,False,200,50,0.00043,0.00043,22209.0,82473.5,29250,9750
TRANSLATOR_ASTRO_BLACK,PEBBLES_L,TRANSLATOR,PEBBLES,False,100,50,0.04974,0.04974,167631.5,82238.0,29550,9850
PEBBLES_XS,MICROCHIP_TRIANGLE,PEBBLES,MICROCHIP,False,100,50,0.03001,0.03001,138640.0,82106.5,29550,9850
PEBBLES_L,PEBBLES_XL,PEBBLES,PEBBLES,True,200,50,0.04393,0.04393,226376.5,82100.5,29250,9750
PANEL_1X2,MICROCHIP_SQUARE,PANEL,MICROCHIP,False,50,50,-0.00069,0.00069,11741.0,82028.5,29700,9900
TRANSLATOR_ASTRO_BLACK,UV_VISOR_MAGENTA,TRANSLATOR,UV_VISOR,False,100,50,0.04749,0.04749,129987.0,81955.0,29550,9850
PEBBLES_XS,PANEL_4X4,PEBBLES,PANEL,False,200,50,0.05922,0.05922,132726.0,81913.0,29250,9750
OXYGEN_SHAKE_MINT,GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE,GALAXY_SOUNDS,False,100,50,0.03599,0.03599,99815.0,81898.5,29550,9850
OXYGEN_SHAKE_MINT,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,False,50,50,0.06612,0.06612,133860.5,81873.0,29700,9900
PEBBLES_M,GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES,GALAXY_SOUNDS,False,200,50,0.05106,0.05106,103111.0,81870.0,29250,9750
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_MOPPING,OXYGEN_SHAKE,ROBOT,False,200,50,0.03307,0.03307,31130.0,81868.5,29250,9750
PEBBLES_S,OXYGEN_SHAKE_GARLIC,PEBBLES,OXYGEN_SHAKE,False,100,50,0.03913,0.03913,112810.0,81813.0,29550,9850
PANEL_4X4,UV_VISOR_MAGENTA,PANEL,UV_VISOR,False,50,50,0.03095,0.03095,85640.5,81788.0,29700,9900
PEBBLES_XS,SLEEP_POD_COTTON,PEBBLES,SLEEP_POD,False,100,50,0.03015,0.03015,72821.5,81788.0,29550,9850
OXYGEN_SHAKE_MINT,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,False,200,50,0.0405,0.0405,68377.0,81553.0,29250,9750
SNACKPACK_STRAWBERRY,UV_VISOR_RED,SNACKPACK,UV_VISOR,False,100,50,0.02381,0.02381,68421.5,81477.5,29550,9850
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_LAUNDRY,GALAXY_SOUNDS,ROBOT,False,100,50,0.06166,0.06166,80454.5,81314.5,29550,9850
UV_VISOR_AMBER,PANEL_1X4,UV_VISOR,PANEL,False,200,50,0.12994,0.12994,191706.0,81313.5,29250,9750
UV_VISOR_AMBER,PANEL_1X4,UV_VISOR,PANEL,False,50,50,0.05376,0.05376,108761.5,81151.0,29700,9900
PANEL_2X2,MICROCHIP_CIRCLE,PANEL,MICROCHIP,False,50,50,0.02935,0.02935,79249.5,81149.0,29700,9900
UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR,UV_VISOR,True,50,50,0.04643,0.04643,77165.5,81094.5,29700,9900
ROBOT_DISHES,PEBBLES_S,ROBOT,PEBBLES,False,50,50,0.02765,0.02765,42592.0,80994.5,29700,9900
SNACKPACK_RASPBERRY,ROBOT_MOPPING,SNACKPACK,ROBOT,False,50,50,0.01432,0.01432,13672.0,80790.5,29700,9900
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,False,100,50,0.09207,0.09207,165335.5,80692.0,29550,9850
TRANSLATOR_ASTRO_BLACK,GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR,GALAXY_SOUNDS,False,200,50,0.07778,0.07778,176234.0,80676.5,29250,9750
SLEEP_POD_NYLON,GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD,GALAXY_SOUNDS,False,100,50,0.06109,0.06109,105827.5,80636.5,29550,9850
PANEL_1X2,PEBBLES_S,PANEL,PEBBLES,False,50,50,-0.00436,0.00436,-51175.0,80600.0,29700,9900
SNACKPACK_RASPBERRY,PEBBLES_L,SNACKPACK,PEBBLES,False,50,50,-0.02128,0.02128,-32430.5,80516.0,29700,9900
PEBBLES_L,TRANSLATOR_GRAPHITE_MIST,PEBBLES,TRANSLATOR,False,200,50,0.04307,0.04307,126530.5,80493.5,29250,9750
OXYGEN_SHAKE_MINT,UV_VISOR_RED,OXYGEN_SHAKE,UV_VISOR,False,50,50,0.01287,0.01287,75781.0,80473.0,29700,9900
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_L,OXYGEN_SHAKE,PEBBLES,False,100,50,0.05772,0.05772,214807.5,80407.0,29550,9850
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_GARLIC,GALAXY_SOUNDS,OXYGEN_SHAKE,False,100,50,0.08821,0.08821,194242.5,80338.0,29550,9850
SNACKPACK_CHOCOLATE,OXYGEN_SHAKE_GARLIC,SNACKPACK,OXYGEN_SHAKE,False,100,50,0.0157,0.0157,81703.5,80297.0,29550,9850
PANEL_1X2,SLEEP_POD_LAMB_WOOL,PANEL,SLEEP_POD,False,200,50,0.02561,0.02561,102440.5,80218.0,29250,9750
TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE_GARLIC,TRANSLATOR,OXYGEN_SHAKE,False,50,50,0.03733,0.03733,97991.5,80183.5,29700,9900
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_DISHES,GALAXY_SOUNDS,ROBOT,False,100,50,0.07134,0.07134,146819.5,80138.0,29550,9850
SLEEP_POD_NYLON,PANEL_1X2,SLEEP_POD,PANEL,False,100,50,0.08567,0.08567,126914.0,80044.5,29550,9850
ROBOT_MOPPING,MICROCHIP_SQUARE,ROBOT,MICROCHIP,False,10,50,0.01377,0.01377,14614.0,79995.5,29820,9940
MICROCHIP_TRIANGLE,PANEL_4X4,MICROCHIP,PANEL,False,100,50,-0.05028,0.05028,-90376.0,79965.5,29550,9850
PANEL_1X2,GALAXY_SOUNDS_SOLAR_FLAMES,PANEL,GALAXY_SOUNDS,False,100,50,0.02038,0.02038,70622.0,79957.0,29550,9850
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_SQUARE,GALAXY_SOUNDS,MICROCHIP,False,200,50,0.01631,0.01631,130663.5,79872.0,29250,9750
UV_VISOR_YELLOW,PANEL_1X4,UV_VISOR,PANEL,False,100,50,0.01353,0.01353,88642.0,79827.0,29550,9850
PANEL_1X4,MICROCHIP_RECTANGLE,PANEL,MICROCHIP,False,50,50,0.03239,0.03239,128964.0,79806.0,29700,9900
PANEL_1X4,PANEL_2X4,PANEL,PANEL,True,50,50,0.02293,0.02293,108597.5,79377.5,29700,9900
SNACKPACK_CHOCOLATE,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK,GALAXY_SOUNDS,False,50,50,0.05268,0.05268,102043.5,79362.0,29700,9900
SNACKPACK_STRAWBERRY,OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK,OXYGEN_SHAKE,False,200,50,0.04114,0.04114,132560.0,79275.0,29250,9750
PANEL_1X4,PEBBLES_XL,PANEL,PEBBLES,False,200,50,0.01855,0.01855,194034.5,79069.5,29250,9750
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,TRANSLATOR,True,200,50,0.02957,0.02957,62593.0,79053.0,29250,9750
UV_VISOR_ORANGE,OXYGEN_SHAKE_GARLIC,UV_VISOR,OXYGEN_SHAKE,False,100,50,-0.00583,0.00583,13760.0,79003.0,29550,9850
PANEL_4X4,UV_VISOR_MAGENTA,PANEL,UV_VISOR,False,200,50,0.07929,0.07929,152282.0,78828.5,29250,9750
MICROCHIP_TRIANGLE,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP,GALAXY_SOUNDS,False,50,50,0.0443,0.0443,109470.5,78769.5,29700,9900
SNACKPACK_PISTACHIO,PEBBLES_M,SNACKPACK,PEBBLES,False,50,50,0.00265,0.00265,89022.5,78717.0,29700,9900
MICROCHIP_RECTANGLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,False,100,50,-0.01238,0.01238,9273.0,78702.5,29550,9850
SLEEP_POD_POLYESTER,MICROCHIP_SQUARE,SLEEP_POD,MICROCHIP,False,50,50,-0.00041,0.00041,-4249.5,78403.0,29700,9900
TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR,GALAXY_SOUNDS,False,200,50,0.04801,0.04801,154057.0,78337.0,29250,9750
UV_VISOR_AMBER,PEBBLES_XL,UV_VISOR,PEBBLES,False,10,50,0.02166,0.02166,84670.5,78185.5,29820,9940
PANEL_4X4,ROBOT_IRONING,PANEL,ROBOT,False,200,50,0.09385,0.09385,162459.5,78182.0,29250,9750
PEBBLES_S,GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES,GALAXY_SOUNDS,False,200,50,0.05381,0.05381,150001.0,78176.0,29250,9750
TRANSLATOR_ASTRO_BLACK,GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR,GALAXY_SOUNDS,False,100,50,0.04459,0.04459,86896.0,78018.0,29550,9850
PEBBLES_M,UV_VISOR_ORANGE,PEBBLES,UV_VISOR,False,100,50,0.04762,0.04762,91410.5,77954.0,29550,9850
UV_VISOR_RED,UV_VISOR_MAGENTA,UV_VISOR,UV_VISOR,True,200,50,-0.00315,0.00315,26721.5,77818.0,29250,9750
PANEL_1X4,MICROCHIP_CIRCLE,PANEL,MICROCHIP,False,200,50,0.0827,0.0827,162055.0,77668.0,29250,9750
UV_VISOR_RED,GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR,GALAXY_SOUNDS,False,200,50,0.0641,0.0641,244396.0,77662.5,29250,9750
PEBBLES_L,PEBBLES_XL,PEBBLES,PEBBLES,True,100,10,0.01061,0.01061,98306.0,77600.5,29670,9890
MICROCHIP_TRIANGLE,MICROCHIP_SQUARE,MICROCHIP,MICROCHIP,True,200,50,0.00747,0.00747,-72987.5,77540.5,29250,9750
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,GALAXY_SOUNDS,True,100,50,0.09824,0.09824,175150.0,77494.5,29550,9850
PANEL_1X4,SLEEP_POD_NYLON,PANEL,SLEEP_POD,False,200,50,0.06689,0.06689,220089.5,77398.5,29250,9750
TRANSLATOR_VOID_BLUE,UV_VISOR_ORANGE,TRANSLATOR,UV_VISOR,False,200,50,0.06573,0.06573,179221.0,77225.0,29250,9750
UV_VISOR_ORANGE,PEBBLES_XL,UV_VISOR,PEBBLES,False,10,50,0.00455,0.00455,27059.5,77151.5,29820,9940
UV_VISOR_YELLOW,TRANSLATOR_VOID_BLUE,UV_VISOR,TRANSLATOR,False,50,50,-0.01334,0.01334,8037.0,77123.5,29700,9900
UV_VISOR_AMBER,MICROCHIP_SQUARE,UV_VISOR,MICROCHIP,False,10,50,0.00711,0.00711,37994.5,77011.0,29820,9940
PANEL_1X2,ROBOT_MOPPING,PANEL,ROBOT,False,100,50,0.09352,0.09352,194253.0,76971.0,29550,9850
SLEEP_POD_POLYESTER,PEBBLES_L,SLEEP_POD,PEBBLES,False,200,50,-0.03011,0.03011,-89681.0,76951.5,29250,9750
MICROCHIP_TRIANGLE,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,False,100,50,0.02174,0.02174,56994.5,76941.0,29550,9850
ROBOT_IRONING,UV_VISOR_YELLOW,ROBOT,UV_VISOR,False,200,50,0.02037,0.02037,100637.0,76875.5,29250,9750
ROBOT_LAUNDRY,PEBBLES_XL,ROBOT,PEBBLES,False,10,50,0.02543,0.02543,130611.0,76823.0,29820,9940
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS,TRANSLATOR,False,200,50,0.00657,0.00657,94933.5,76783.5,29250,9750
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_COTTON,OXYGEN_SHAKE,SLEEP_POD,False,100,50,0.00713,0.00713,34901.0,76763.0,29550,9850
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,OXYGEN_SHAKE,True,100,50,0.07076,0.07076,104147.0,76698.0,29550,9850
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,False,10,50,0.03747,0.03747,191872.0,76668.0,29820,9940
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE,TRANSLATOR,False,200,50,0.03463,0.03463,68952.5,76439.0,29250,9750
PANEL_1X4,PANEL_2X2,PANEL,PANEL,True,200,50,0.02788,0.02788,56058.5,76420.5,29250,9750
PANEL_2X2,SLEEP_POD_LAMB_WOOL,PANEL,SLEEP_POD,False,50,50,0.01998,0.01998,13336.5,76379.0,29700,9900
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_SUEDE,TRANSLATOR,SLEEP_POD,False,100,50,0.067,0.067,127992.0,76077.0,29550,9850
UV_VISOR_RED,MICROCHIP_TRIANGLE,UV_VISOR,MICROCHIP,False,50,50,0.02954,0.02954,74813.0,76011.5,29700,9900
SLEEP_POD_SUEDE,MICROCHIP_SQUARE,SLEEP_POD,MICROCHIP,False,50,50,0.00882,0.00882,28699.0,75733.5,29700,9900
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_M,GALAXY_SOUNDS,PEBBLES,False,100,50,-0.03246,0.03246,-84176.0,75731.5,29550,9850
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_XL,TRANSLATOR,PEBBLES,False,5,50,0.00515,0.00515,61412.5,75715.0,29835,9945
PEBBLES_L,ROBOT_LAUNDRY,PEBBLES,ROBOT,False,200,50,0.0182,0.0182,62479.5,75631.5,29250,9750
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,GALAXY_SOUNDS,True,100,50,0.01737,0.01737,-3030.5,75589.0,29550,9850
SLEEP_POD_NYLON,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,False,200,50,0.00024,0.00024,16457.5,75569.0,29250,9750
TRANSLATOR_ASTRO_BLACK,PEBBLES_L,TRANSLATOR,PEBBLES,False,10,50,0.04475,0.04475,91525.0,75562.0,29820,9940
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,OXYGEN_SHAKE,True,200,50,0.03676,0.03676,91436.0,75529.0,29250,9750
MICROCHIP_TRIANGLE,GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP,GALAXY_SOUNDS,False,50,50,0.04047,0.04047,116100.0,75442.0,29700,9900
ROBOT_VACUUMING,UV_VISOR_ORANGE,ROBOT,UV_VISOR,False,100,50,0.03439,0.03439,28813.0,75357.5,29550,9850
SNACKPACK_RASPBERRY,UV_VISOR_YELLOW,SNACKPACK,UV_VISOR,False,200,50,0.05018,0.05018,74385.0,75271.0,29250,9750
OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP_SQUARE,OXYGEN_SHAKE,MICROCHIP,False,200,50,-0.00815,0.00815,-6935.0,75207.5,29250,9750
MICROCHIP_SQUARE,GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP,GALAXY_SOUNDS,False,200,50,0.09373,0.09373,158130.0,75192.0,29250,9750
PEBBLES_S,SLEEP_POD_LAMB_WOOL,PEBBLES,SLEEP_POD,False,50,50,0.04187,0.04187,116721.0,75123.0,29700,9900
ROBOT_VACUUMING,PEBBLES_M,ROBOT,PEBBLES,False,50,50,0.03091,0.03091,87142.0,75075.5,29700,9900
SLEEP_POD_LAMB_WOOL,TRANSLATOR_SPACE_GRAY,SLEEP_POD,TRANSLATOR,False,50,50,0.01469,0.01469,-681.0,75022.0,29700,9900
ROBOT_IRONING,SLEEP_POD_COTTON,ROBOT,SLEEP_POD,False,200,50,0.01312,0.01312,72982.0,75020.5,29250,9750
