target,category,kind,peers,coefs,full_resid_std,portal_resid_std,full_reversion_proxy,portal_reversion_proxy,signal_count,portal_signal_count,day2_proxy,day3_proxy,day4_proxy,stability_min_day
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_XL|PANEL_2X2,-3|-1,4079.6979,3987.4629,517053.0,245928.0,5333,2151,271125.0,0.0,245928.0,0.0
SNACKPACK_VANILLA,SNACKPACK,small_int_dev,MICROCHIP_TRIANGLE|TRANSLATOR_ASTRO_BLACK,-3|2,2320.2918,899.2274,424492.5,245922.0,4648,3111,0.0,178570.5,245922.0,0.0
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,SNACKPACK_VANILLA|PEBBLES_L,1|3,1892.0838,2042.3825,383974.0,245901.0,4168,2355,77643.0,60430.0,245901.0,60430.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,SNACKPACK_STRAWBERRY|UV_VISOR_RED,1|3,1676.3946,837.2934,354202.5,245635.5,5334,4452,63662.0,44905.0,245635.5,44905.0
PEBBLES_S,PEBBLES,small_int_dev,MICROCHIP_SQUARE|SLEEP_POD_POLYESTER,-1|2,1471.774,790.7487,348239.5,245585.0,3810,2840,30200.5,72454.0,245585.0,30200.5
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_XL|OXYGEN_SHAKE_MORNING_BREATH,3|1,4953.7369,4278.5426,666714.0,245390.0,5163,1870,421324.0,0.0,245390.0,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_XL|TRANSLATOR_GRAPHITE_MIST,1|3,3083.2884,969.5684,333142.0,245302.5,3992,2811,87839.5,0.0,245302.5,0.0
UV_VISOR_RED,UV_VISOR,small_int_dev,TRANSLATOR_SPACE_GRAY|MICROCHIP_TRIANGLE,2|-3,1592.7933,803.3016,376409.0,245140.0,4058,1867,85312.5,45956.5,245140.0,45956.5
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_S,3|-2,2575.5013,2765.0628,415866.5,245123.0,4012,2321,88705.0,82038.5,245123.0,82038.5
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_S|ROBOT_MOPPING,-1|-3,2275.4843,1765.9148,238828.5,245107.5,5917,2454,0.0,-6279.0,245107.5,-6279.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|ROBOT_MOPPING,-1|-3,2275.4843,1765.9148,238828.5,245107.5,5917,2454,0.0,-6279.0,245107.5,-6279.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_XL,2|2,2412.6435,2650.3115,391067.0,244868.0,2998,1434,56209.0,89990.0,244868.0,56209.0
SLEEP_POD_POLYESTER,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|SLEEP_POD_NYLON,3|3,2851.7645,1142.6802,292574.0,244794.5,5588,5373,0.0,47779.5,244794.5,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_S|SNACKPACK_PISTACHIO,3|3,3066.7714,1226.2263,273420.0,244661.5,5309,4434,28758.5,0.0,244661.5,0.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,PEBBLES_L|TRANSLATOR_SPACE_GRAY,1|-3,2315.4899,1107.7107,307991.0,244424.0,5572,4774,63567.0,0.0,244424.0,0.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,SLEEP_POD_POLYESTER|PEBBLES_L,3|3,3682.5803,3010.7148,309066.0,244306.5,5634,4504,75351.5,-10592.0,244306.5,-10592.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_L|SLEEP_POD_SUEDE,-3|-2,2281.7085,2749.1032,339480.0,244276.5,4414,2117,79140.0,16063.5,244276.5,16063.5
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,PEBBLES_XL|ROBOT_DISHES,3|-1,5026.8419,4240.8305,612473.5,244242.5,5564,1820,368231.0,0.0,244242.5,0.0
ROBOT_MOPPING,ROBOT,small_int_dev,TRANSLATOR_ASTRO_BLACK|SLEEP_POD_POLYESTER,-1|-3,3227.6877,1291.9411,334300.5,244201.5,4253,2695,65102.0,24997.0,244201.5,24997.0
MICROCHIP_RECTANGLE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|SLEEP_POD_NYLON,3|2,1686.9482,1007.4288,406271.0,244158.0,4991,2767,0.0,162113.0,244158.0,0.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,PEBBLES_S|PEBBLES_L,3|-2,2178.8149,1089.7982,318617.5,244148.0,3992,3286,74469.5,0.0,244148.0,0.0
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_S|SNACKPACK_PISTACHIO,-3|-2,1604.8492,813.2281,295196.0,244061.5,3601,3233,40421.0,10713.5,244061.5,10713.5
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,SNACKPACK_VANILLA|PEBBLES_L,-1|-3,1826.1108,2019.2306,439434.0,244009.0,3934,1666,130139.0,65286.0,244009.0,65286.0
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|SLEEP_POD_NYLON,3|3,3094.9814,1337.9939,255973.0,243901.5,5791,5761,0.0,12071.5,243901.5,0.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_XL|ROBOT_DISHES,-2|3,1800.4432,2005.7005,442191.5,243825.5,4209,2395,155812.0,42554.0,243825.5,42554.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,UV_VISOR_YELLOW|PEBBLES_M,3|1,1879.7336,2232.7042,330565.5,243799.0,6097,3490,51458.5,35308.0,243799.0,35308.0
PANEL_1X4,PANEL,small_int_dev,PEBBLES_S|UV_VISOR_RED,-2|-2,1471.1699,692.7207,360297.5,243718.5,3654,1488,87294.5,29284.5,243718.5,29284.5
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,OXYGEN_SHAKE_GARLIC|PANEL_4X4,3|3,2833.9219,1019.966,344644.5,243698.0,4713,3037,100946.5,0.0,243698.0,0.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,SNACKPACK_STRAWBERRY|UV_VISOR_RED,2|3,1924.9424,920.2552,361464.5,243649.5,4778,4131,91714.5,26100.5,243649.5,26100.5
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_ORANGE,3|3,3492.8631,2310.124,444461.0,243518.0,4561,1326,200943.0,0.0,243518.0,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|UV_VISOR_AMBER,3|-2,3713.9076,1940.6387,436674.5,243488.0,3599,2233,193186.5,0.0,243488.0,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|UV_VISOR_RED,-3|-1,1762.9326,642.0369,249459.0,243407.5,5889,5682,9968.5,-3917.0,243407.5,-3917.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_XL|SLEEP_POD_SUEDE,-2|3,2816.7545,3018.2784,506716.0,243355.0,4701,1850,74993.5,188367.5,243355.0,74993.5
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,PEBBLES_L|UV_VISOR_RED,-3|-1,2066.6041,2224.7657,383065.5,243155.0,4428,2859,57408.0,82502.5,243155.0,57408.0
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,UV_VISOR_MAGENTA|TRANSLATOR_ASTRO_BLACK,2|2,948.3974,785.4186,317227.0,243106.0,3711,2960,8346.0,65775.0,243106.0,8346.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,UV_VISOR_YELLOW|SLEEP_POD_POLYESTER,1|-3,1928.261,756.4254,381002.5,243076.5,4743,3544,128188.5,9737.5,243076.5,9737.5
MICROCHIP_RECTANGLE,MICROCHIP,small_int_dev,MICROCHIP_CIRCLE|MICROCHIP_TRIANGLE,2|3,1815.4205,814.4231,332543.5,243027.0,4620,4128,0.0,89516.5,243027.0,0.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_M,3|3,4246.6263,1932.9889,362680.0,242899.5,2626,994,71679.0,48101.5,242899.5,48101.5
PANEL_1X4,PANEL,small_int_dev,UV_VISOR_RED|UV_VISOR_YELLOW,3|1,2183.0149,688.5944,295139.5,242867.0,6588,6206,52272.5,0.0,242867.0,0.0
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,UV_VISOR_RED|PANEL_1X4,-3|1,2183.0149,688.5944,295139.5,242867.0,6588,6206,52272.5,0.0,242867.0,0.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,TRANSLATOR_VOID_BLUE|MICROCHIP_TRIANGLE,-3|2,2896.257,1738.5753,373914.0,242838.5,5403,3056,131075.5,0.0,242838.5,0.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,small_int_dev,PEBBLES_S|OXYGEN_SHAKE_MORNING_BREATH,3|-2,2165.6233,1118.6485,315556.5,242834.5,4410,2474,37239.5,35482.5,242834.5,35482.5
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_LAMB_WOOL|UV_VISOR_MAGENTA,3|3,1476.7789,1131.492,434553.5,242809.5,4147,1591,159530.0,32214.0,242809.5,32214.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,PEBBLES_M|TRANSLATOR_ASTRO_BLACK,-3|-3,1624.083,1315.0509,399814.5,242767.0,4933,1999,59765.0,97282.5,242767.0,59765.0
MICROCHIP_TRIANGLE,MICROCHIP,small_int_dev,MICROCHIP_CIRCLE|UV_VISOR_RED,-2|3,2123.5484,840.3995,319304.0,242667.0,5059,4634,70787.0,5850.0,242667.0,5850.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_CHOCOLATE|PEBBLES_L,1|-3,2137.6109,2177.2498,387625.0,242510.5,3373,1797,120308.0,24806.5,242510.5,24806.5
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,TRANSLATOR_ASTRO_BLACK|SLEEP_POD_POLYESTER,-3|-3,2604.2184,1503.6003,342945.5,242458.5,5673,4708,64870.0,35617.0,242458.5,35617.0
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,OXYGEN_SHAKE_MORNING_BREATH|PEBBLES_L,1|-3,2383.9075,2194.7797,396377.0,242360.5,4776,3184,109883.0,44133.5,242360.5,44133.5
TRANSLATOR_SPACE_GRAY,TRANSLATOR,small_int_dev,SLEEP_POD_COTTON|UV_VISOR_RED,-3|2,2175.3278,2361.7068,311110.5,242257.0,3309,2261,39913.0,28940.5,242257.0,28940.5
UV_VISOR_RED,UV_VISOR,small_int_dev,TRANSLATOR_SPACE_GRAY|MICROCHIP_TRIANGLE,1|-3,1749.6539,817.8656,274876.5,242228.5,4554,4208,1042.5,31605.5,242228.5,1042.5
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|MICROCHIP_TRIANGLE,-3|2,2668.2329,1079.7865,191262.0,242226.5,6625,5986,0.0,-50964.5,242226.5,-50964.5
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,PEBBLES_XL|ROBOT_LAUNDRY,3|3,4252.6838,4329.1495,534740.5,242201.5,4515,1651,292539.0,0.0,242201.5,0.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,UV_VISOR_RED|PEBBLES_S,3|3,1124.8618,1180.6849,513901.0,242170.5,4116,1641,169597.0,102133.5,242170.5,102133.5
PEBBLES_S,PEBBLES,small_int_dev,ROBOT_MOPPING|SLEEP_POD_POLYESTER,3|3,5478.7014,1441.5986,342297.0,242143.5,3100,2212,72503.5,27650.0,242143.5,27650.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,PEBBLES_S|ROBOT_DISHES,3|3,1714.3388,1794.1343,309855.0,242059.5,4028,3206,38350.5,29445.0,242059.5,29445.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,PEBBLES_M|PEBBLES_L,-2|-3,2968.6024,2152.0493,353491.5,242032.0,4788,2913,76572.0,34887.5,242032.0,34887.5
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_S,-2|3,4282.4206,1890.8731,326399.0,241983.0,4316,2737,84416.0,0.0,241983.0,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|SNACKPACK_RASPBERRY,3|3,3743.5618,979.4908,308531.0,241926.5,5855,5542,66604.5,0.0,241926.5,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,MICROCHIP_TRIANGLE|TRANSLATOR_VOID_BLUE,2|-3,2758.0691,1396.6574,318643.5,241889.0,4350,2756,76754.5,0.0,241889.0,0.0
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,SNACKPACK_STRAWBERRY|PEBBLES_L,1|3,2046.8671,2139.1882,369805.0,241774.0,4548,2895,109249.0,18782.0,241774.0,18782.0
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,SNACKPACK_PISTACHIO|PEBBLES_L,1|-3,2046.8671,2139.1882,369805.0,241774.0,4548,2895,109249.0,18782.0,241774.0,18782.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_RECTANGLE|PEBBLES_XL,-3|-1,1934.113,1749.8797,397193.0,241773.0,4340,2487,131518.5,23901.5,241773.0,23901.5
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_M,2|-3,3126.7117,1102.1176,333942.0,241686.0,6539,6051,0.0,92256.0,241686.0,0.0
ROBOT_MOPPING,ROBOT,small_int_dev,PEBBLES_S|PEBBLES_L,3|-2,3491.4007,1276.6544,243298.0,241467.0,5259,5255,0.0,1831.0,241467.0,0.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_S|ROBOT_DISHES,-2|-3,1771.804,1285.3464,383418.5,241235.0,3653,2369,99049.5,43134.0,241235.0,43134.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,UV_VISOR_MAGENTA|SLEEP_POD_POLYESTER,2|-3,2053.0539,1081.7591,276294.0,241120.5,4031,3248,17035.5,18138.0,241120.5,17035.5
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,SLEEP_POD_POLYESTER|PEBBLES_L,-2|-3,3664.8914,2827.3804,352159.0,240990.0,3561,2513,93574.5,17594.5,240990.0,17594.5
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,PEBBLES_XL|PEBBLES_M,-3|2,5150.107,4558.3967,778256.5,240929.5,5245,1433,537327.0,0.0,240929.5,0.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,SNACKPACK_STRAWBERRY|UV_VISOR_RED,-3|-3,2886.9881,1282.8398,292745.0,240876.5,6100,5894,51868.5,0.0,240876.5,0.0
PANEL_1X2,PANEL,small_int_dev,MICROCHIP_TRIANGLE|TRANSLATOR_ECLIPSE_CHARCOAL,-3|1,2320.8959,763.8357,262387.5,240866.5,5047,4714,21521.0,0.0,240866.5,0.0
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,small_int_dev,MICROCHIP_TRIANGLE|PANEL_1X2,3|1,2320.8959,763.8357,262387.5,240866.5,5047,4714,21521.0,0.0,240866.5,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,MICROCHIP_SQUARE|PEBBLES_XS,3|3,2335.5067,2712.5577,437670.5,240769.5,3222,1941,67761.0,129140.0,240769.5,67761.0
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_BLACK_HOLES|PEBBLES_L,-1|-3,2307.3032,2077.6102,315040.0,240740.5,5845,4586,62137.0,12162.5,240740.5,12162.5
PANEL_1X2,PANEL,small_int_dev,PANEL_2X4|PANEL_4X4,-3|-3,2367.7723,924.864,329726.0,240729.0,4237,3226,21196.0,67801.0,240729.0,21196.0
PANEL_4X4,PANEL,small_int_dev,SLEEP_POD_LAMB_WOOL|TRANSLATOR_SPACE_GRAY,-3|2,1638.3692,1146.5379,365520.0,240697.5,5522,4311,93715.5,31107.0,240697.5,31107.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,small_int_dev,TRANSLATOR_SPACE_GRAY|PEBBLES_S,1|3,3070.4427,1536.5423,295643.0,240652.5,5247,4915,54990.5,0.0,240652.5,0.0
UV_VISOR_RED,UV_VISOR,small_int_dev,TRANSLATOR_SPACE_GRAY|MICROCHIP_TRIANGLE,-2|3,2445.3744,734.863,250590.5,240635.5,6832,6649,0.0,9955.0,240635.5,0.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,PEBBLES_L|TRANSLATOR_SPACE_GRAY,3|1,2408.5055,2560.3986,374896.0,240479.5,4802,2943,123960.5,10456.0,240479.5,10456.0
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|ROBOT_IRONING,3|-1,2730.2067,1596.6867,267663.0,240437.5,4879,4238,27225.5,0.0,240437.5,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_OVAL|ROBOT_DISHES,-3|-2,3623.8339,803.2175,240391.0,240391.0,4812,4812,0.0,0.0,240391.0,0.0
ROBOT_VACUUMING,ROBOT,small_int_dev,ROBOT_DISHES|GALAXY_SOUNDS_SOLAR_WINDS,3|3,3278.5493,1442.178,240351.5,240351.5,3692,3692,0.0,0.0,240351.5,0.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|SLEEP_POD_NYLON,-3|-3,3685.8041,1328.2911,240348.5,240348.5,6201,6201,0.0,0.0,240348.5,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,PEBBLES_S|UV_VISOR_RED,-1|3,2245.9266,803.4738,307850.5,240344.5,5870,5345,67506.0,0.0,240344.5,0.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_PLANETARY_RINGS|UV_VISOR_RED,1|3,1860.8831,670.9486,266980.0,240278.0,5490,4776,26702.0,0.0,240278.0,0.0
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,small_int_dev,MICROCHIP_TRIANGLE|TRANSLATOR_ECLIPSE_CHARCOAL,3|-2,2496.486,791.7592,267633.5,240251.5,6158,5907,27382.0,0.0,240251.5,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_XL,-2|-3,4715.3718,4329.7749,528571.0,240216.5,5635,1605,288354.5,0.0,240216.5,0.0
PANEL_1X4,PANEL,small_int_dev,PEBBLES_S|UV_VISOR_YELLOW,-2|1,2213.7179,549.9781,277662.0,240041.0,4954,3213,37621.0,0.0,240041.0,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_S|TRANSLATOR_ASTRO_BLACK,2|1,2121.9663,711.5648,354288.5,239968.0,4446,3494,114320.5,0.0,239968.0,0.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,PEBBLES_M|TRANSLATOR_ASTRO_BLACK,-3|-2,1754.9385,1184.0648,401802.0,239943.5,5326,2056,46878.0,114980.5,239943.5,46878.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,small_int_dev,TRANSLATOR_SPACE_GRAY|PEBBLES_S,2|3,3461.8381,1933.8666,296083.0,239916.0,4709,4316,56167.0,0.0,239916.0,0.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|PANEL_2X4,3|3,2908.7367,861.1824,287285.0,239858.0,2939,2704,47427.0,0.0,239858.0,0.0
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,SNACKPACK_CHOCOLATE|PEBBLES_L,-2|3,1857.6832,2123.8258,352769.5,239815.0,3792,1797,61501.5,51453.0,239815.0,51453.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,ROBOT_IRONING|PEBBLES_L,3|-1,2980.8158,477.069,181225.5,239610.5,5097,4303,3483.5,-61868.5,239610.5,-61868.5
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_S|PEBBLES_XS,-3|-2,3666.7109,1150.9421,294980.0,239553.5,3450,2254,55426.5,0.0,239553.5,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_XL|TRANSLATOR_ASTRO_BLACK,-2|-3,2787.426,2105.9039,358013.0,239551.5,4472,2497,118461.5,0.0,239551.5,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,UV_VISOR_RED|PEBBLES_L,-3|-2,2342.3083,1082.666,302187.0,239193.0,5102,4420,41556.0,21438.0,239193.0,21438.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_RED,-3|-3,4548.0904,1155.3748,317945.0,239140.5,5625,4814,78804.5,0.0,239140.5,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_S|GALAXY_SOUNDS_SOLAR_FLAMES,3|3,3437.9686,1397.4241,298052.0,239112.0,4358,3786,58940.0,0.0,239112.0,0.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,PEBBLES_XL|MICROCHIP_TRIANGLE,-3|-1,4970.4216,4215.3487,647585.5,239107.5,5656,1504,408478.0,0.0,239107.5,0.0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,small_int_dev,SLEEP_POD_POLYESTER|SLEEP_POD_NYLON,-3|-3,4044.622,1201.9704,239079.5,239079.5,4899,4899,0.0,0.0,239079.5,0.0
UV_VISOR_RED,UV_VISOR,small_int_dev,MICROCHIP_TRIANGLE|OXYGEN_SHAKE_CHOCOLATE,3|2,2293.7677,628.4184,244063.5,239022.0,6164,6148,0.0,5041.5,239022.0,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,PEBBLES_XL|ROBOT_DISHES,3|-1,4643.3457,3495.3934,693093.5,238993.5,5619,1445,454100.0,0.0,238993.5,0.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,PEBBLES_XL|PEBBLES_M,3|-1,5052.4057,4123.3,554419.0,238984.5,6214,2055,315434.5,0.0,238984.5,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_XL|GALAXY_SOUNDS_SOLAR_FLAMES,3|-1,5052.4057,4123.3,554419.0,238984.5,6214,2055,315434.5,0.0,238984.5,0.0
ROBOT_LAUNDRY,ROBOT,small_int_dev,ROBOT_VACUUMING|PEBBLES_XL,-3|-2,2821.6512,2836.0814,352428.5,238968.5,3700,1417,75418.5,38041.5,238968.5,38041.5
ROBOT_MOPPING,ROBOT,small_int_dev,SLEEP_POD_POLYESTER|PANEL_1X4,-3|2,4864.1968,1545.2151,270236.5,238927.5,4130,3894,11371.0,19938.0,238927.5,11371.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|ROBOT_IRONING,2|2,2747.4813,3011.5495,539307.0,238887.5,3723,1704,225788.5,74631.0,238887.5,74631.0
UV_VISOR_RED,UV_VISOR,small_int_dev,MICROCHIP_TRIANGLE|OXYGEN_SHAKE_CHOCOLATE,-3|-2,1408.2798,864.5861,360424.5,238828.5,3992,3103,64434.5,57161.5,238828.5,57161.5
PEBBLES_XL,PEBBLES,small_int_dev,PEBBLES_S|SNACKPACK_STRAWBERRY,-3|1,1573.2119,730.3959,297486.5,238705.0,4171,3765,35939.5,22842.0,238705.0,22842.0
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,small_int_dev,SLEEP_POD_POLYESTER|TRANSLATOR_ECLIPSE_CHARCOAL,-2|3,2670.7188,648.5578,353035.5,238595.5,6385,5321,98615.5,15824.5,238595.5,15824.5
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|UV_VISOR_RED,2|3,1805.1875,616.4694,257133.5,238571.0,4645,4555,0.0,18562.5,238571.0,0.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,UV_VISOR_YELLOW|UV_VISOR_RED,1|3,1672.7085,719.1335,260797.0,238571.0,4832,4747,22226.0,0.0,238571.0,0.0
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,UV_VISOR_RED|GALAXY_SOUNDS_SOLAR_FLAMES,-3|1,1672.7085,719.1335,260797.0,238571.0,4832,4747,22226.0,0.0,238571.0,0.0
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,UV_VISOR_ORANGE|UV_VISOR_RED,-3|-3,2760.6861,1766.1947,344912.5,238503.5,4965,4579,106409.0,0.0,238503.5,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,SNACKPACK_STRAWBERRY|UV_VISOR_RED,3|3,2559.8567,1186.7553,341936.5,238503.0,5858,5544,103433.5,0.0,238503.0,0.0
PANEL_2X4,PANEL,small_int_dev,SLEEP_POD_COTTON|PEBBLES_L,1|3,2362.8195,3006.7838,293057.0,238463.0,4941,3968,53595.0,999.0,238463.0,999.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,SLEEP_POD_POLYESTER|PEBBLES_L,2|3,4046.7023,2772.8364,351025.0,238331.5,3127,2347,107972.5,4721.0,238331.5,4721.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_OVAL|PEBBLES_XL,-2|-3,4024.6575,4005.7884,615753.5,238283.5,4146,1277,266564.0,110906.0,238283.5,110906.0
PANEL_1X4,PANEL,small_int_dev,PANEL_4X4|PEBBLES_S,2|-3,3246.8392,1105.8813,238176.0,238176.0,6937,6937,0.0,0.0,238176.0,0.0
PANEL_2X2,PANEL,small_int_dev,PEBBLES_M|SLEEP_POD_POLYESTER,2|2,3463.5975,882.9287,296369.0,238048.5,4177,3672,13716.0,44604.5,238048.5,13716.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,OXYGEN_SHAKE_CHOCOLATE|PEBBLES_L,-2|-3,2329.1702,1468.7703,371195.5,237891.0,4535,3334,133304.5,0.0,237891.0,0.0
UV_VISOR_YELLOW,UV_VISOR,small_int_dev,OXYGEN_SHAKE_MINT|SLEEP_POD_LAMB_WOOL,2|3,1773.5935,2126.164,299804.5,237859.5,4150,2225,61945.0,0.0,237859.5,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,GALAXY_SOUNDS_SOLAR_WINDS|UV_VISOR_RED,-3|-3,2934.7678,1423.3266,292187.0,237754.0,3259,3114,0.0,54433.0,237754.0,0.0
MICROCHIP_OVAL,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_L,1|3,2401.6824,2094.6857,328468.0,237556.0,4379,2321,64490.0,26422.0,237556.0,26422.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,PEBBLES_S|PEBBLES_L,-2|1,2749.8791,787.9825,299644.5,237530.0,4768,3745,62114.5,0.0,237530.0,0.0
ROBOT_LAUNDRY,ROBOT,small_int_dev,ROBOT_DISHES|MICROCHIP_OVAL,-3|-3,3924.9831,1239.0795,237208.0,237208.0,5662,5662,0.0,0.0,237208.0,0.0
PANEL_2X2,PANEL,small_int_dev,PANEL_1X4|PEBBLES_XL,3|3,5081.0054,4702.1429,477912.0,237126.5,4893,1731,240785.5,0.0,237126.5,0.0
